Namespace(batch_size=100, dataset='ogbn-mag', dgl_sparse=False, dropout=0.7, eval_batch_size=32, fanout='4, 4', gpu='0', l2norm=0, layer_norm=False, low_mem=False, lr=0.01, n_bases=2, n_epochs=2, n_hidden=16, n_layers=2, node_feats=False, num_workers=1, sparse_lr=0.02, use_self_loop=False, validation=False)
Number of relations: 8
Number of class: 349
Number of train: 629571
Number of valid: 64879
Number of test: 41939
0:author
1:field_of_study
2:institution
3:paper
start training...
Using backend: pytorch
Train Accuracy: 0.1100 | Train Loss: 4.7363
Train Accuracy: 0.1100 | Train Loss: 4.7418
Train Accuracy: 0.1100 | Train Loss: 4.6807
Train Accuracy: 0.1100 | Train Loss: 4.2855
Train Accuracy: 0.0400 | Train Loss: 4.6898
Train Accuracy: 0.1600 | Train Loss: 4.3327
Train Accuracy: 0.1100 | Train Loss: 4.4220
Train Accuracy: 0.1000 | Train Loss: 4.6216
Train Accuracy: 0.1000 | Train Loss: 4.5424
Train Accuracy: 0.0400 | Train Loss: 4.9343
Train Accuracy: 0.0800 | Train Loss: 4.6112
Train Accuracy: 0.0900 | Train Loss: 4.6449
Train Accuracy: 0.1100 | Train Loss: 4.7245
Train Accuracy: 0.1600 | Train Loss: 4.4925
Train Accuracy: 0.1200 | Train Loss: 4.6256
Train Accuracy: 0.0700 | Train Loss: 4.8624
Train Accuracy: 0.0900 | Train Loss: 4.7285
Train Accuracy: 0.1500 | Train Loss: 4.6299
Train Accuracy: 0.0900 | Train Loss: 4.3591
Train Accuracy: 0.0900 | Train Loss: 4.6844
Train Accuracy: 0.1100 | Train Loss: 4.6508
Train Accuracy: 0.1400 | Train Loss: 4.4613
Train Accuracy: 0.0800 | Train Loss: 4.8020
Train Accuracy: 0.0800 | Train Loss: 4.6391
Train Accuracy: 0.1200 | Train Loss: 4.5505
Train Accuracy: 0.0600 | Train Loss: 4.8019
Train Accuracy: 0.0400 | Train Loss: 4.9787
Train Accuracy: 0.1100 | Train Loss: 4.5115
Train Accuracy: 0.0300 | Train Loss: 4.6452
Train Accuracy: 0.1000 | Train Loss: 4.6914
Train Accuracy: 0.0900 | Train Loss: 4.5947
Train Accuracy: 0.1100 | Train Loss: 4.6819
Train Accuracy: 0.0700 | Train Loss: 4.4776
Train Accuracy: 0.0400 | Train Loss: 4.9121
Train Accuracy: 0.1300 | Train Loss: 4.5656
Train Accuracy: 0.1000 | Train Loss: 4.5722
Train Accuracy: 0.1000 | Train Loss: 4.6970
Train Accuracy: 0.0900 | Train Loss: 4.6478
Train Accuracy: 0.1000 | Train Loss: 4.5790
Train Accuracy: 0.1700 | Train Loss: 4.4218
Train Accuracy: 0.0800 | Train Loss: 4.8195
Train Accuracy: 0.0700 | Train Loss: 4.7531
Train Accuracy: 0.1300 | Train Loss: 4.6707
Train Accuracy: 0.1300 | Train Loss: 4.6334
Train Accuracy: 0.0800 | Train Loss: 4.6658
Train Accuracy: 0.0600 | Train Loss: 4.8642
Train Accuracy: 0.0400 | Train Loss: 4.6294
Train Accuracy: 0.1100 | Train Loss: 4.6006
Train Accuracy: 0.0900 | Train Loss: 4.7889
Train Accuracy: 0.0500 | Train Loss: 4.8355
Train Accuracy: 0.0700 | Train Loss: 5.0101
Train Accuracy: 0.0800 | Train Loss: 4.9286
Train Accuracy: 0.0900 | Train Loss: 4.6649
Train Accuracy: 0.0800 | Train Loss: 4.8381
Train Accuracy: 0.0700 | Train Loss: 4.8055
Train Accuracy: 0.0900 | Train Loss: 4.3274
Train Accuracy: 0.1000 | Train Loss: 4.5439
Train Accuracy: 0.1100 | Train Loss: 4.5325
Train Accuracy: 0.1300 | Train Loss: 4.6861
Train Accuracy: 0.1400 | Train Loss: 4.9486
Train Accuracy: 0.0600 | Train Loss: 4.9481
Train Accuracy: 0.1000 | Train Loss: 4.7580
Train Accuracy: 0.0900 | Train Loss: 4.6277
Train Accuracy: 0.0800 | Train Loss: 4.5863
Train Accuracy: 0.0600 | Train Loss: 4.8851
Train Accuracy: 0.0900 | Train Loss: 4.5843
Train Accuracy: 0.0600 | Train Loss: 4.6288
Train Accuracy: 0.1400 | Train Loss: 4.5039
Train Accuracy: 0.1400 | Train Loss: 4.2221
Train Accuracy: 0.1200 | Train Loss: 4.5919
Train Accuracy: 0.0800 | Train Loss: 4.6777
Train Accuracy: 0.1000 | Train Loss: 4.8255
Train Accuracy: 0.1700 | Train Loss: 4.7368
Train Accuracy: 0.0900 | Train Loss: 4.6814
Train Accuracy: 0.0700 | Train Loss: 4.6814
Train Accuracy: 0.1600 | Train Loss: 4.4658
Train Accuracy: 0.1300 | Train Loss: 4.3740
Train Accuracy: 0.0700 | Train Loss: 4.5568
Train Accuracy: 0.0800 | Train Loss: 4.6057
Train Accuracy: 0.1000 | Train Loss: 4.3458
Train Accuracy: 0.1100 | Train Loss: 4.5105
Train Accuracy: 0.0700 | Train Loss: 4.8167
Train Accuracy: 0.1000 | Train Loss: 4.7521
Train Accuracy: 0.0500 | Train Loss: 5.0565
Train Accuracy: 0.0900 | Train Loss: 4.6966
Train Accuracy: 0.1100 | Train Loss: 4.6819
Train Accuracy: 0.0900 | Train Loss: 4.5813
Train Accuracy: 0.1100 | Train Loss: 4.4015
Train Accuracy: 0.0900 | Train Loss: 4.6113
Train Accuracy: 0.0900 | Train Loss: 4.6225
Train Accuracy: 0.1400 | Train Loss: 4.6798
Train Accuracy: 0.0900 | Train Loss: 4.7329
Train Accuracy: 0.0500 | Train Loss: 4.7761
Train Accuracy: 0.0800 | Train Loss: 4.5265
Train Accuracy: 0.0700 | Train Loss: 4.6344
Train Accuracy: 0.0800 | Train Loss: 4.3471
Train Accuracy: 0.1600 | Train Loss: 4.4368
Train Accuracy: 0.0700 | Train Loss: 4.9431
Train Accuracy: 0.0900 | Train Loss: 4.5863
Train Accuracy: 0.0700 | Train Loss: 4.4789
Train Accuracy: 0.0900 | Train Loss: 4.6861
Train Accuracy: 0.1700 | Train Loss: 4.0763
Train Accuracy: 0.0900 | Train Loss: 4.7892
Train Accuracy: 0.1100 | Train Loss: 4.4552
Train Accuracy: 0.1000 | Train Loss: 4.5848
Train Accuracy: 0.0900 | Train Loss: 4.6362
Train Accuracy: 0.1000 | Train Loss: 4.4522
Train Accuracy: 0.1300 | Train Loss: 4.5083
Train Accuracy: 0.1000 | Train Loss: 4.8439
Train Accuracy: 0.1400 | Train Loss: 4.4731
Train Accuracy: 0.1000 | Train Loss: 4.3802
Train Accuracy: 0.1200 | Train Loss: 4.6235
Train Accuracy: 0.0600 | Train Loss: 4.7766
Train Accuracy: 0.1700 | Train Loss: 4.3171
Train Accuracy: 0.0800 | Train Loss: 4.9685
Train Accuracy: 0.1400 | Train Loss: 4.4386
Train Accuracy: 0.1300 | Train Loss: 4.3345
Train Accuracy: 0.1000 | Train Loss: 4.2826
Train Accuracy: 0.1100 | Train Loss: 4.5455
Train Accuracy: 0.0900 | Train Loss: 4.7805
Train Accuracy: 0.0700 | Train Loss: 4.5310
Train Accuracy: 0.0800 | Train Loss: 4.7975
Train Accuracy: 0.0600 | Train Loss: 4.7374
Train Accuracy: 0.1000 | Train Loss: 4.5344
Train Accuracy: 0.1200 | Train Loss: 4.5988
Train Accuracy: 0.1400 | Train Loss: 4.4471
Train Accuracy: 0.1700 | Train Loss: 4.2321
Train Accuracy: 0.0400 | Train Loss: 4.6240
Train Accuracy: 0.1200 | Train Loss: 4.5790
Train Accuracy: 0.1400 | Train Loss: 4.6451
Train Accuracy: 0.1000 | Train Loss: 4.2757
Train Accuracy: 0.1000 | Train Loss: 4.5436
Train Accuracy: 0.0800 | Train Loss: 4.6858
Train Accuracy: 0.1300 | Train Loss: 4.3601
Train Accuracy: 0.1400 | Train Loss: 4.4987
Train Accuracy: 0.0900 | Train Loss: 4.5827
Train Accuracy: 0.0900 | Train Loss: 4.6369
Train Accuracy: 0.0900 | Train Loss: 4.4767
Train Accuracy: 0.1100 | Train Loss: 4.7393
Train Accuracy: 0.0800 | Train Loss: 4.6533
Train Accuracy: 0.1400 | Train Loss: 4.5680
Train Accuracy: 0.1200 | Train Loss: 4.7358
Train Accuracy: 0.0900 | Train Loss: 4.8921
Train Accuracy: 0.1200 | Train Loss: 4.7996
Train Accuracy: 0.1100 | Train Loss: 4.4075
Train Accuracy: 0.1000 | Train Loss: 4.6828
Train Accuracy: 0.1000 | Train Loss: 4.7414
Train Accuracy: 0.1600 | Train Loss: 4.7071
Train Accuracy: 0.1100 | Train Loss: 4.6430
Train Accuracy: 0.0700 | Train Loss: 4.7142
Train Accuracy: 0.0500 | Train Loss: 4.6753
Train Accuracy: 0.0800 | Train Loss: 4.8370
Train Accuracy: 0.1100 | Train Loss: 4.7465
Train Accuracy: 0.1000 | Train Loss: 4.6720
Train Accuracy: 0.0900 | Train Loss: 4.3028
Train Accuracy: 0.1000 | Train Loss: 4.4760
Train Accuracy: 0.0900 | Train Loss: 4.6159
Train Accuracy: 0.1400 | Train Loss: 4.5583
Train Accuracy: 0.0800 | Train Loss: 4.7476
Train Accuracy: 0.1100 | Train Loss: 4.7697
Train Accuracy: 0.0700 | Train Loss: 4.6011
Train Accuracy: 0.0800 | Train Loss: 4.5300
Train Accuracy: 0.0700 | Train Loss: 4.6136
Train Accuracy: 0.1100 | Train Loss: 4.8903
Train Accuracy: 0.1200 | Train Loss: 4.4852
Train Accuracy: 0.0300 | Train Loss: 4.8458
Train Accuracy: 0.1100 | Train Loss: 4.5113
Train Accuracy: 0.1100 | Train Loss: 4.4419
Train Accuracy: 0.0900 | Train Loss: 4.5998
Train Accuracy: 0.0900 | Train Loss: 4.7935
Train Accuracy: 0.1300 | Train Loss: 4.4505
Train Accuracy: 0.0900 | Train Loss: 4.8900
Train Accuracy: 0.1000 | Train Loss: 4.5783
Train Accuracy: 0.1000 | Train Loss: 4.6901
Train Accuracy: 0.0600 | Train Loss: 4.7706
Train Accuracy: 0.1000 | Train Loss: 4.6427
Train Accuracy: 0.1000 | Train Loss: 4.8810
Train Accuracy: 0.0900 | Train Loss: 4.8272
Train Accuracy: 0.1100 | Train Loss: 4.6391
Train Accuracy: 0.1100 | Train Loss: 4.2838
Train Accuracy: 0.0600 | Train Loss: 4.7504
Train Accuracy: 0.0900 | Train Loss: 4.4007
Train Accuracy: 0.0500 | Train Loss: 4.4366
Train Accuracy: 0.0900 | Train Loss: 4.6365
Train Accuracy: 0.0600 | Train Loss: 4.6998
Train Accuracy: 0.0800 | Train Loss: 4.7128
Train Accuracy: 0.1000 | Train Loss: 4.7886
Train Accuracy: 0.1000 | Train Loss: 4.5369
Train Accuracy: 0.1000 | Train Loss: 4.6051
Train Accuracy: 0.1800 | Train Loss: 4.3026
Train Accuracy: 0.0500 | Train Loss: 4.8315
Train Accuracy: 0.2200 | Train Loss: 4.2429
Train Accuracy: 0.1100 | Train Loss: 4.6038
Train Accuracy: 0.1000 | Train Loss: 4.6716
Train Accuracy: 0.0600 | Train Loss: 4.5971
Train Accuracy: 0.0600 | Train Loss: 4.9746
Train Accuracy: 0.0800 | Train Loss: 4.8335
Train Accuracy: 0.1100 | Train Loss: 4.3130
Train Accuracy: 0.1000 | Train Loss: 4.2948
Train Accuracy: 0.0900 | Train Loss: 4.7343
Train Accuracy: 0.1000 | Train Loss: 4.7303
Train Accuracy: 0.1000 | Train Loss: 4.7368
Train Accuracy: 0.0600 | Train Loss: 4.5661
Train Accuracy: 0.1300 | Train Loss: 4.3867
Train Accuracy: 0.1200 | Train Loss: 4.5582
Train Accuracy: 0.1500 | Train Loss: 4.3959
Train Accuracy: 0.0600 | Train Loss: 4.7373
Train Accuracy: 0.1000 | Train Loss: 4.7049
Train Accuracy: 0.0800 | Train Loss: 4.4899
Train Accuracy: 0.0500 | Train Loss: 4.7616
Train Accuracy: 0.0900 | Train Loss: 4.5552
Train Accuracy: 0.0800 | Train Loss: 4.6141
Train Accuracy: 0.0700 | Train Loss: 4.7171
Train Accuracy: 0.0600 | Train Loss: 4.7888
Train Accuracy: 0.1000 | Train Loss: 4.5486
Train Accuracy: 0.1300 | Train Loss: 4.5846
Train Accuracy: 0.1200 | Train Loss: 4.4047
Train Accuracy: 0.1100 | Train Loss: 4.5621
Train Accuracy: 0.1100 | Train Loss: 4.5375
Train Accuracy: 0.1100 | Train Loss: 4.5281
Train Accuracy: 0.0300 | Train Loss: 4.7025
Train Accuracy: 0.0900 | Train Loss: 4.6675
Train Accuracy: 0.1000 | Train Loss: 4.6231
Train Accuracy: 0.1200 | Train Loss: 4.6208
Train Accuracy: 0.0900 | Train Loss: 4.7492
Train Accuracy: 0.0800 | Train Loss: 4.8107
Train Accuracy: 0.0900 | Train Loss: 4.6733
Train Accuracy: 0.1400 | Train Loss: 4.5393
Train Accuracy: 0.1100 | Train Loss: 4.6009
Train Accuracy: 0.1200 | Train Loss: 4.6398
Train Accuracy: 0.1200 | Train Loss: 4.3693
Train Accuracy: 0.1300 | Train Loss: 4.7342
Train Accuracy: 0.0800 | Train Loss: 4.6829
Train Accuracy: 0.1600 | Train Loss: 4.4540
Train Accuracy: 0.1400 | Train Loss: 4.2222
Train Accuracy: 0.0700 | Train Loss: 4.8117
Train Accuracy: 0.1100 | Train Loss: 4.5393
Train Accuracy: 0.1300 | Train Loss: 4.5684
Train Accuracy: 0.1200 | Train Loss: 4.6160
Train Accuracy: 0.0500 | Train Loss: 4.8108
Train Accuracy: 0.1700 | Train Loss: 4.4017
Train Accuracy: 0.1000 | Train Loss: 4.5093
Train Accuracy: 0.1100 | Train Loss: 4.5088
Train Accuracy: 0.0900 | Train Loss: 4.6459
Train Accuracy: 0.1200 | Train Loss: 4.2912
Train Accuracy: 0.0900 | Train Loss: 4.6047
Train Accuracy: 0.1100 | Train Loss: 4.8729
Train Accuracy: 0.1000 | Train Loss: 4.6181
Train Accuracy: 0.1600 | Train Loss: 4.3262
Train Accuracy: 0.1200 | Train Loss: 4.6473
Train Accuracy: 0.0700 | Train Loss: 4.5104
Train Accuracy: 0.0900 | Train Loss: 4.5802
Train Accuracy: 0.1000 | Train Loss: 4.7905
Train Accuracy: 0.1600 | Train Loss: 4.4989
Train Accuracy: 0.0900 | Train Loss: 4.6295
Train Accuracy: 0.1900 | Train Loss: 4.3752
Train Accuracy: 0.0600 | Train Loss: 4.5444
Train Accuracy: 0.0700 | Train Loss: 4.5945
Train Accuracy: 0.0900 | Train Loss: 4.6913
Train Accuracy: 0.1100 | Train Loss: 4.5523
Train Accuracy: 0.0700 | Train Loss: 4.7403
Train Accuracy: 0.1000 | Train Loss: 4.4984
Train Accuracy: 0.1400 | Train Loss: 4.7021
Train Accuracy: 0.1100 | Train Loss: 4.4191
Train Accuracy: 0.1100 | Train Loss: 4.7622
Train Accuracy: 0.1100 | Train Loss: 4.4407
Train Accuracy: 0.0900 | Train Loss: 4.3956
Train Accuracy: 0.0700 | Train Loss: 4.5573
Train Accuracy: 0.1200 | Train Loss: 4.5410
Train Accuracy: 0.1000 | Train Loss: 4.4058
Train Accuracy: 0.0900 | Train Loss: 4.5123
Train Accuracy: 0.0800 | Train Loss: 4.5064
Train Accuracy: 0.1100 | Train Loss: 4.6103
Train Accuracy: 0.0700 | Train Loss: 4.6331
Train Accuracy: 0.0600 | Train Loss: 4.8263
Train Accuracy: 0.1100 | Train Loss: 4.6310
Train Accuracy: 0.0800 | Train Loss: 4.5011
Train Accuracy: 0.1300 | Train Loss: 4.3628
Train Accuracy: 0.0900 | Train Loss: 4.6181
Train Accuracy: 0.1200 | Train Loss: 4.2807
Train Accuracy: 0.1500 | Train Loss: 4.3614
Train Accuracy: 0.1100 | Train Loss: 4.6196
Train Accuracy: 0.0500 | Train Loss: 4.7069
Train Accuracy: 0.1000 | Train Loss: 4.6603
Train Accuracy: 0.1000 | Train Loss: 4.9583
Train Accuracy: 0.2100 | Train Loss: 4.3115
Train Accuracy: 0.1400 | Train Loss: 4.2479
Train Accuracy: 0.0800 | Train Loss: 4.3354
Train Accuracy: 0.0800 | Train Loss: 4.6629
Train Accuracy: 0.1100 | Train Loss: 4.4341
Train Accuracy: 0.0600 | Train Loss: 4.7745
Train Accuracy: 0.1000 | Train Loss: 4.7744
Train Accuracy: 0.0500 | Train Loss: 4.7025
Train Accuracy: 0.0800 | Train Loss: 4.5326
Train Accuracy: 0.1500 | Train Loss: 4.4449
Train Accuracy: 0.1100 | Train Loss: 4.4815
Train Accuracy: 0.0800 | Train Loss: 4.4761
Train Accuracy: 0.0700 | Train Loss: 4.8218
Train Accuracy: 0.1000 | Train Loss: 4.7800
Train Accuracy: 0.1000 | Train Loss: 4.6058
Train Accuracy: 0.0600 | Train Loss: 4.6645
Train Accuracy: 0.1000 | Train Loss: 4.6293
Train Accuracy: 0.1200 | Train Loss: 4.5949
Train Accuracy: 0.0800 | Train Loss: 4.5522
Train Accuracy: 0.1200 | Train Loss: 4.1692
Train Accuracy: 0.0600 | Train Loss: 4.8304
Train Accuracy: 0.0900 | Train Loss: 4.7741
Train Accuracy: 0.1100 | Train Loss: 4.3353
Train Accuracy: 0.1000 | Train Loss: 4.6974
Train Accuracy: 0.0800 | Train Loss: 4.6709
Train Accuracy: 0.0900 | Train Loss: 4.4491
Train Accuracy: 0.1400 | Train Loss: 4.5405
Train Accuracy: 0.0700 | Train Loss: 4.5647
Train Accuracy: 0.1400 | Train Loss: 4.3435
Train Accuracy: 0.1300 | Train Loss: 4.5989
Train Accuracy: 0.1000 | Train Loss: 4.4202
Train Accuracy: 0.0500 | Train Loss: 4.5660
Train Accuracy: 0.0700 | Train Loss: 4.3512
Train Accuracy: 0.1400 | Train Loss: 4.4479
Train Accuracy: 0.1400 | Train Loss: 4.4629
Train Accuracy: 0.0900 | Train Loss: 4.5908
Train Accuracy: 0.1400 | Train Loss: 4.6663
Train Accuracy: 0.1300 | Train Loss: 4.6602
Train Accuracy: 0.1100 | Train Loss: 4.5315
Train Accuracy: 0.1700 | Train Loss: 4.2771
Train Accuracy: 0.1200 | Train Loss: 4.6896
Train Accuracy: 0.0700 | Train Loss: 4.7107
Train Accuracy: 0.0800 | Train Loss: 4.7600
Train Accuracy: 0.1000 | Train Loss: 4.5351
Train Accuracy: 0.0800 | Train Loss: 4.7443
Train Accuracy: 0.0800 | Train Loss: 4.6596
Train Accuracy: 0.1200 | Train Loss: 4.3235
Train Accuracy: 0.1500 | Train Loss: 4.3655
Train Accuracy: 0.1500 | Train Loss: 4.2526
Train Accuracy: 0.0800 | Train Loss: 4.5973
Train Accuracy: 0.0700 | Train Loss: 4.6984
Train Accuracy: 0.1100 | Train Loss: 4.1016
Train Accuracy: 0.0600 | Train Loss: 4.8447
Train Accuracy: 0.1100 | Train Loss: 4.8175
Train Accuracy: 0.1100 | Train Loss: 4.5038
Train Accuracy: 0.1400 | Train Loss: 4.2741
Train Accuracy: 0.1100 | Train Loss: 4.4687
Train Accuracy: 0.0700 | Train Loss: 4.6464
Train Accuracy: 0.0900 | Train Loss: 4.5839
Train Accuracy: 0.1000 | Train Loss: 4.6124
Train Accuracy: 0.1200 | Train Loss: 4.7188
Train Accuracy: 0.1000 | Train Loss: 4.6038
Train Accuracy: 0.1300 | Train Loss: 4.3296
Train Accuracy: 0.1300 | Train Loss: 4.5015
Train Accuracy: 0.0900 | Train Loss: 4.5050
Train Accuracy: 0.1300 | Train Loss: 4.6138
Train Accuracy: 0.1000 | Train Loss: 4.7250
Train Accuracy: 0.1100 | Train Loss: 4.4158
Train Accuracy: 0.1100 | Train Loss: 4.4503
Train Accuracy: 0.1200 | Train Loss: 4.6735
Train Accuracy: 0.1200 | Train Loss: 4.5583
Train Accuracy: 0.1000 | Train Loss: 4.4936
Train Accuracy: 0.1100 | Train Loss: 4.4282
Train Accuracy: 0.0700 | Train Loss: 4.5890
Train Accuracy: 0.0700 | Train Loss: 4.3940
Train Accuracy: 0.1500 | Train Loss: 4.3562
Train Accuracy: 0.1500 | Train Loss: 4.2125
Train Accuracy: 0.1200 | Train Loss: 4.4333
Train Accuracy: 0.1100 | Train Loss: 4.3971
Train Accuracy: 0.0900 | Train Loss: 4.3396
Train Accuracy: 0.1100 | Train Loss: 4.4486
Train Accuracy: 0.1000 | Train Loss: 4.2097
Train Accuracy: 0.1000 | Train Loss: 4.4616
Train Accuracy: 0.1100 | Train Loss: 4.8045
Train Accuracy: 0.1500 | Train Loss: 4.5211
Train Accuracy: 0.1200 | Train Loss: 4.7922
Train Accuracy: 0.0900 | Train Loss: 4.6454
Train Accuracy: 0.1500 | Train Loss: 4.3527
Train Accuracy: 0.0600 | Train Loss: 4.5696
Train Accuracy: 0.1400 | Train Loss: 4.3759
Train Accuracy: 0.0900 | Train Loss: 4.6987
Train Accuracy: 0.1100 | Train Loss: 4.3169
Train Accuracy: 0.1200 | Train Loss: 4.4647
Train Accuracy: 0.1300 | Train Loss: 4.6151
Train Accuracy: 0.1000 | Train Loss: 4.5503
Train Accuracy: 0.1200 | Train Loss: 4.7032
Train Accuracy: 0.1500 | Train Loss: 4.5882
Train Accuracy: 0.0600 | Train Loss: 4.9607
Train Accuracy: 0.0900 | Train Loss: 4.5921
Train Accuracy: 0.0500 | Train Loss: 4.6786
Train Accuracy: 0.1500 | Train Loss: 4.3361
Train Accuracy: 0.1000 | Train Loss: 4.7811
Train Accuracy: 0.1300 | Train Loss: 4.6872
Train Accuracy: 0.1200 | Train Loss: 4.4320
Train Accuracy: 0.1200 | Train Loss: 4.5479
Train Accuracy: 0.2300 | Train Loss: 4.1304
Train Accuracy: 0.0700 | Train Loss: 4.4862
Train Accuracy: 0.1200 | Train Loss: 4.7204
Train Accuracy: 0.1100 | Train Loss: 4.5475
Train Accuracy: 0.0600 | Train Loss: 4.7031
Train Accuracy: 0.0700 | Train Loss: 4.4310
Train Accuracy: 0.1300 | Train Loss: 4.3944
Train Accuracy: 0.1000 | Train Loss: 4.4766
Train Accuracy: 0.0800 | Train Loss: 4.8113
Train Accuracy: 0.1700 | Train Loss: 4.2093
Train Accuracy: 0.1000 | Train Loss: 4.5320
Train Accuracy: 0.1000 | Train Loss: 4.5185
Train Accuracy: 0.1000 | Train Loss: 4.4672
Train Accuracy: 0.1400 | Train Loss: 4.4846
Train Accuracy: 0.1200 | Train Loss: 4.3916
Train Accuracy: 0.1200 | Train Loss: 4.5121
Train Accuracy: 0.1000 | Train Loss: 4.8576
Train Accuracy: 0.1100 | Train Loss: 4.5490
Train Accuracy: 0.1300 | Train Loss: 4.4230
Train Accuracy: 0.0600 | Train Loss: 4.5397
Train Accuracy: 0.0500 | Train Loss: 4.7821
Train Accuracy: 0.0900 | Train Loss: 4.7432
Train Accuracy: 0.1000 | Train Loss: 4.4206
Train Accuracy: 0.0500 | Train Loss: 4.4509
Train Accuracy: 0.0600 | Train Loss: 4.7787
Train Accuracy: 0.1000 | Train Loss: 4.6231
Train Accuracy: 0.1100 | Train Loss: 4.3469
Train Accuracy: 0.0800 | Train Loss: 4.5317
Train Accuracy: 0.0800 | Train Loss: 4.5420
Train Accuracy: 0.0700 | Train Loss: 4.7923
Train Accuracy: 0.1200 | Train Loss: 4.4143
Train Accuracy: 0.1300 | Train Loss: 4.4723
Train Accuracy: 0.0800 | Train Loss: 4.6423
Train Accuracy: 0.0400 | Train Loss: 4.5474
Train Accuracy: 0.1200 | Train Loss: 4.2024
Train Accuracy: 0.0900 | Train Loss: 4.4343
Train Accuracy: 0.1100 | Train Loss: 4.4148
Train Accuracy: 0.0900 | Train Loss: 4.7099
Train Accuracy: 0.0600 | Train Loss: 4.6056
Train Accuracy: 0.1300 | Train Loss: 4.7218
Train Accuracy: 0.0500 | Train Loss: 4.5946
Train Accuracy: 0.0700 | Train Loss: 4.9822
Train Accuracy: 0.1200 | Train Loss: 4.5247
Train Accuracy: 0.1300 | Train Loss: 4.6027
Train Accuracy: 0.1200 | Train Loss: 4.5011
Train Accuracy: 0.1200 | Train Loss: 4.4071
Train Accuracy: 0.0800 | Train Loss: 4.8490
Train Accuracy: 0.1100 | Train Loss: 4.6454
Train Accuracy: 0.1200 | Train Loss: 4.5727
Train Accuracy: 0.1400 | Train Loss: 4.5240
Train Accuracy: 0.0900 | Train Loss: 4.5293
Train Accuracy: 0.0700 | Train Loss: 4.6510
Train Accuracy: 0.0600 | Train Loss: 4.7557
Train Accuracy: 0.1100 | Train Loss: 4.5076
Train Accuracy: 0.1600 | Train Loss: 4.4953
Train Accuracy: 0.0500 | Train Loss: 4.9652
Train Accuracy: 0.0900 | Train Loss: 4.5979
Train Accuracy: 0.1000 | Train Loss: 4.6215
Train Accuracy: 0.1600 | Train Loss: 4.4026
Train Accuracy: 0.1300 | Train Loss: 4.5875
Train Accuracy: 0.0700 | Train Loss: 4.5679
Train Accuracy: 0.1400 | Train Loss: 4.4238
Train Accuracy: 0.1200 | Train Loss: 4.5018
Train Accuracy: 0.0500 | Train Loss: 4.7913
Train Accuracy: 0.0600 | Train Loss: 4.4599
Train Accuracy: 0.1100 | Train Loss: 4.3013
Train Accuracy: 0.1100 | Train Loss: 4.4830
Train Accuracy: 0.1300 | Train Loss: 4.4148
Train Accuracy: 0.1000 | Train Loss: 4.6439
Train Accuracy: 0.1200 | Train Loss: 4.7747
Train Accuracy: 0.1200 | Train Loss: 4.6331
Train Accuracy: 0.0600 | Train Loss: 4.6386
Train Accuracy: 0.1900 | Train Loss: 4.4014
Train Accuracy: 0.0900 | Train Loss: 4.6511
Train Accuracy: 0.1100 | Train Loss: 4.6382
Train Accuracy: 0.0900 | Train Loss: 4.4346
Train Accuracy: 0.1200 | Train Loss: 4.3812
Train Accuracy: 0.1200 | Train Loss: 4.5316
Train Accuracy: 0.1200 | Train Loss: 4.3397
Train Accuracy: 0.0600 | Train Loss: 4.8141
Train Accuracy: 0.1000 | Train Loss: 4.5044
Train Accuracy: 0.0900 | Train Loss: 4.5707
Train Accuracy: 0.0700 | Train Loss: 4.4532
Train Accuracy: 0.0900 | Train Loss: 4.5434
Train Accuracy: 0.0900 | Train Loss: 4.5289
Train Accuracy: 0.1100 | Train Loss: 4.5553
Train Accuracy: 0.1100 | Train Loss: 4.1804
Train Accuracy: 0.1100 | Train Loss: 4.5081
Train Accuracy: 0.0700 | Train Loss: 4.6812
Train Accuracy: 0.1100 | Train Loss: 4.5215
Train Accuracy: 0.1100 | Train Loss: 4.3922
Train Accuracy: 0.1600 | Train Loss: 4.5946
Train Accuracy: 0.0900 | Train Loss: 4.4542
Train Accuracy: 0.1400 | Train Loss: 4.4859
Train Accuracy: 0.0500 | Train Loss: 4.5931
Train Accuracy: 0.0900 | Train Loss: 4.7761
Train Accuracy: 0.1700 | Train Loss: 4.4554
Train Accuracy: 0.0900 | Train Loss: 4.3511
Train Accuracy: 0.0900 | Train Loss: 4.4922
Train Accuracy: 0.0600 | Train Loss: 4.6054
Train Accuracy: 0.0600 | Train Loss: 4.5432
Train Accuracy: 0.1000 | Train Loss: 4.6461
Train Accuracy: 0.1200 | Train Loss: 4.5476
Train Accuracy: 0.1700 | Train Loss: 4.1844
Train Accuracy: 0.1000 | Train Loss: 4.5634
Train Accuracy: 0.0900 | Train Loss: 4.3882
Train Accuracy: 0.1300 | Train Loss: 4.4858
Train Accuracy: 0.0800 | Train Loss: 4.6051
Train Accuracy: 0.0700 | Train Loss: 4.6193
Train Accuracy: 0.0800 | Train Loss: 4.5033
Train Accuracy: 0.0400 | Train Loss: 4.7119
Train Accuracy: 0.1100 | Train Loss: 4.3400
Train Accuracy: 0.1000 | Train Loss: 4.3100
Train Accuracy: 0.1600 | Train Loss: 3.9308
Train Accuracy: 0.1300 | Train Loss: 4.3233
Train Accuracy: 0.1100 | Train Loss: 4.6125
Train Accuracy: 0.0700 | Train Loss: 4.6292
Train Accuracy: 0.1200 | Train Loss: 4.4969
Train Accuracy: 0.0900 | Train Loss: 4.6636
